TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-12,2026-06-12,CM,BSE,STK,500241,INE732A01036,KIRLOSBROS,A,,,,,KIRLOSKAR BROTHERS LTD.,1693.60,1735.00,1692.00,1728.05,1724.30,1660.50,,1729.30,,,4212,7226516.00,440,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500243,INE250A01039,KIRLOSIND,B,,,,,KIRLOSKAR INDUSTRIES LTD,3062.80,3150.00,3062.80,3137.75,3135.00,3057.00,,3130.60,,,144,450316.00,51,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500245,INE884B01025,KIRLFER,B,,,,,KIRLOSKAR FERROUS INDUSTRIES L,419.30,432.65,412.45,427.05,428.00,415.40,,427.35,,,30345,12847865.00,962,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500246,INE601C01013,ENVAIREL,XT,,,,,ENVAIR ELECTRODYNE LTD.,95.65,95.65,95.65,95.65,95.65,97.60,,95.65,,,464,44381.00,5,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500247,INE237A01036,KOTAKBANK,A,,,,,KOTAK MAHINDRA BANK LTD.,397.75,404.15,395.25,403.35,403.35,393.10,,403.30,,,2189072,872337862.00,4899,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500249,INE999A01023,KSB,A,,,,,KSB LIMITED,810.05,844.60,810.05,835.50,843.00,807.45,,834.85,,,18979,15802785.00,981,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500250,INE337A01034,LGBBROSLTD,B,,,,,L.G.BALAKRISHNAN & BROS.LTD.,1487.00,1536.65,1478.90,1525.85,1536.65,1471.75,,1524.40,,,920,1385375.00,95,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500251,INE849A01020,TRENT,A,,,,,TRENT LTD.,2737.15,2785.90,2722.30,2754.75,2754.75,2711.80,,2755.30,,,37120,102152108.00,3891,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500252,INE269B01029,LMW,A,,,,,LMW Limited,15823.00,15823.00,15658.30,15762.40,15763.80,15562.30,,15759.00,,,37,582580.00,25,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500253,INE115A01026,LICHSGFIN,A,,,,,LIC HOUSING FINANCE LTD.,541.55,560.90,541.55,559.35,559.00,536.15,,559.50,,,105235,58231301.00,2939,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500257,INE326A01037,LUPIN,A,,,,,LUPIN LTD.,2276.30,2296.40,2268.25,2292.70,2292.00,2274.00,,2293.30,,,24902,56857717.00,2876,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500259,INE933A01014,LYKALABS,B,,,,,LYKA LABS LTD.,70.81,70.81,69.09,69.33,69.50,68.96,,69.58,,,870,60644.00,95,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500260,INE331A01037,RAMCOCEM,A,,,,,THE RAMCO CEMENTS LIMITED,857.95,886.40,845.85,882.20,876.25,850.75,,880.60,,,9347,8112858.00,793,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500262,INE965B01022,HYBRIDFIN,B,,,,,HYBRID FINANCIAL SERVICES LIMI,16.58,17.44,15.86,16.02,16.02,16.05,,16.12,,,6239,100700.00,55,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500264,INE270B01035,MAFATIND,B,,,,,MAFATLAL INDUSTRIES LTD.,125.55,128.00,125.55,126.35,126.00,125.55,,126.07,,,8575,1084179.00,242,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500265,INE271B01025,MAHSEAMLES,A,,,,,MAHARASHTRA SEAMLESS LTD.,585.45,618.80,585.45,617.25,614.60,594.10,,617.10,,,4379,2680471.00,437,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500266,INE288A01013,MAHSCOOTER,A,,,,,MAHARASHTRA SCOOTERS LTD.,12200.00,12380.00,12172.00,12343.25,12334.75,12055.30,,12335.00,,,237,2906175.00,127,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500267,INE201B01022,MAJESAUT,B,,,,,MAJESTIC AUTO LTD.,335.00,338.00,334.75,335.20,337.90,335.00,,335.45,,,265,89210.00,21,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500268,INE201A01024,MANALIPETC,B,,,,,MANALI PETROCHEMICAL LTD.,60.86,68.27,60.51,64.96,66.00,59.11,,65.19,,,373017,24489535.00,2130,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500270,INE461A01024,BARODARY,X,,,,,BARODA RAYON CORPORATION LTD.,126.95,127.80,123.50,126.80,124.00,127.00,,126.80,,,1108,139142.00,52,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500271,INE180A01020,MFSL,A,,,,,Max Financial Services Limited,1567.35,1591.85,1548.15,1580.05,1582.05,1561.55,,1579.00,,,3783,5962706.00,670,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500277,INE401C01018,MIDINDIA,X,,,,,MID INDIA INDUSTRIES LTD.,5.90,6.57,5.90,6.20,6.20,6.20,,6.20,,,6158,37964.00,15,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500279,INE831A01028,MIRCELECTR,T,,,,,MIRC ELECTRONICS LTD.,35.69,37.47,34.60,37.47,37.47,35.69,,37.53,,,27281,1004925.00,111,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500280,INE485A01015,CENTENKA,B,,,,,CENTURY ENKA LTD.,501.75,502.90,494.15,501.60,499.05,491.45,,501.85,,,1439,719263.00,72,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500284,INE846D01012,LORDSCHLO,B,,,,,LORDS CHLORO ALKALI LTD.,135.50,135.50,131.40,132.75,132.60,133.65,,132.83,,,1471,195865.00,150,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500285,INE285B01017,SPICEJET,A,,,,,SPICEJET LTD.,11.65,12.58,11.65,12.35,12.35,11.51,,12.35,,,12409708,151746419.00,9442,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500288,INE083A01026,MOREPENLAB,A,,,,,MOREPEN LABORATORIES LTD.,48.48,51.50,48.20,50.16,50.15,47.27,,50.12,,,816998,40662215.00,2540,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500290,INE883A01011,MRF,A,,,,,MRF LTD.,123685.00,125694.65,123585.50,125457.40,125498.00,122961.70,,125510.00,,,745,92831900.00,590,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500292,INE578A01017,HEIDELBERG,B,,,,,HEIDELBERGCEMENT INDIA LTD.,148.00,149.70,147.90,149.05,149.05,146.95,,149.03,,,1999,297770.00,127,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500294,INE868B01028,NCC,A,,,,,NCC LIMITED,146.35,152.00,146.30,151.55,151.50,145.25,,151.68,,,216684,32539165.00,2474,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500295,INE205A01025,VEDL,A,,,,,VEDANTA LIMITED,314.80,314.80,303.55,309.50,309.50,305.05,,309.65,,,1484318,458304559.00,20621,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500296,INE290A01027,NAHARSPING,T,,,,,NAHAR SPINNING MILLS LTD.,262.05,264.00,260.60,261.05,261.05,265.90,,261.05,,,480,125349.00,7,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500298,INE585A01020,NAPEROL,X,,,,,Naperol Investments Limited,603.00,610.00,600.00,604.85,602.00,597.60,,604.85,,,198,119456.00,37,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500300,INE047A01021,GRASIM,A,,,,,GRASIM INDUSTRIES LTD.,3148.85,3148.85,3077.00,3105.35,3105.10,3089.35,,3105.50,,,11156,34543231.00,1710,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500304,INE161A01038,NIITLTD,B,,,,,NIIT LTD.,85.38,88.79,85.31,87.15,87.15,85.23,,87.26,,,71429,6198638.00,1221,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500306,INE903A01025,JAYKAY,B,,,,,Jaykay Enterprises Limited,174.00,174.55,170.20,171.50,171.20,170.05,,172.16,,,25092,4337610.00,391,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500307,INE910A01012,NIRLON,B,,,,,NIRLON LTD.,621.00,623.00,618.00,618.40,618.40,621.00,,620.00,,,55,34182.00,13,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500312,INE213A01029,ONGC,A,,,,,OIL AND NATURAL GAS CORPORATIO,251.75,251.75,243.35,246.15,246.15,252.55,,246.20,,,832484,205014613.00,11184,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500313,INE591A01010,OILCOUNTUB,T,,,,,OIL COUNTRY TUBULAR LTD.,57.50,57.50,55.50,55.90,55.90,55.33,,56.13,,,786,43677.00,15,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500314,INE750A01020,ORIENTHOT,B,,,,,ORIENTAL HOTELS LTD.,105.25,109.00,102.77,108.37,106.64,103.19,,108.32,,,23314,2483827.00,204,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500317,INE142A01012,OSWALAGRO,T,,,,,OSWAL AGRO MILLS LTD.,41.99,42.99,41.99,42.99,42.99,42.42,,41.99,,,1010,42724.00,8,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500319,INE557C01017,INDSUCR,X,,,,,INDIAN SUCROSE LTD.,75.49,75.90,73.33,73.78,73.33,72.81,,73.78,,,3211,240132.00,43,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500322,INE167E01037,PANCM,XT,,,,,PANYAM CEMENTS & MINERAL INDUS,101.05,101.05,96.00,101.05,101.05,100.50,,101.05,,,404,40238.00,11,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500325,INE002A01018,RELIANCE,A,,,,,RELIANCE INDUSTRIES LTD.,1278.95,1297.45,1262.10,1292.75,1292.75,1262.60,,1293.00,,,2683648,3415250586.00,14645,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500327,INE600A01035,PILITA,T,,,,,Pil Italica Lifestyle Limited,8.23,8.24,7.90,7.96,7.90,8.19,,7.97,,,27085,215643.00,48,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500330,INE301A01014,RAYMOND,A,,,,,RAYMOND LTD.,562.90,585.55,562.20,581.05,581.05,555.05,,580.70,,,45928,26333564.00,1246,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500331,INE318A01026,PIDILITIND,A,,,,,PIDILITE INDUSTRIES LTD.,1520.25,1553.70,1516.15,1536.00,1527.50,1498.80,,1535.50,,,101176,155244194.00,5521,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500333,INE751B01018,PIXTRANS,B,,,,,PIX TRANSMISSIONS LTD.,1603.10,1643.40,1586.95,1593.85,1600.00,1590.30,,1603.60,,,481,774360.00,91,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500335,INE340A01012,BIRLACORPN,A,,,,,BIRLA CORPORATION LTD.,928.45,957.50,928.45,949.35,952.75,928.45,,950.95,,,2694,2538813.00,274,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500336,INE335A01020,SURYAROSNI,A,,,,,SURYA ROSHNI LTD.,256.25,264.95,252.30,263.00,263.00,249.65,,263.01,,,59341,15346206.00,1499,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500337,INE032B01021,PRIMESECU,B,,,,,PRIME SECURITIES LTD.,286.00,290.00,282.80,287.90,290.00,288.00,,289.60,,,478,136889.00,27,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500338,INE010A01011,PRSMJOHNSN,B,,,,,PRISM JOHNSON LIMITED.,118.25,119.10,117.45,117.85,117.70,117.70,,117.89,,,20844,2455190.00,865,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500339,INE855B01025,RAIN,A,,,,,RAIN INDUSTRIES LIMITED,197.80,202.50,195.05,196.80,197.20,194.70,,196.87,,,137363,27284560.00,1176,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500342,INE024D01016,PRUDMOULI,T,,,,,PRUDENTIAL SUGAR CORPORATION L,15.06,15.80,14.85,14.93,15.00,15.13,,14.94,,,287,4285.00,10,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500343,INE606A01024,AMJLAND,B,,,,,AMJ LAND HOLDINGS LIMITED,35.52,36.98,35.51,36.77,36.98,35.51,,36.42,,,815,29653.00,19,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500346,INE609A01010,PUNJCOMMU,B,,,,,PUNJAB COMMUNICATIONS LTD.,49.88,49.88,47.20,48.08,49.24,48.58,,48.08,,,1157,56060.00,27,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500350,INE611A01016,RSWM,B,,,,,RSWM LTD.,209.85,210.15,204.80,208.45,208.45,203.95,,209.15,,,3332,693465.00,109,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500354,INE562B01019,RAJSREESUG,B,,,,,RAJSHREE SUGARS & CHEMICALS LT,32.29,32.57,31.91,32.23,32.19,31.62,,32.48,,,1031,33331.00,33,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500355,INE613A01020,RALLIS,A,,,,,RALLIS INDIA LTD.,225.90,229.30,225.10,229.00,229.00,222.90,,228.78,,,17879,4068172.00,379,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500356,INE278B01020,RAMANEWS,B,,,,,SHREE RAMA NEWSPRINT LTD.,29.90,29.90,28.27,28.90,28.90,28.73,,29.15,,,7577,219659.00,29,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500357,INE425E01013,RAMAPPR-B,Z,,,,,RAMA PAPER MILLS LTD.,15.35,16.35,15.35,15.40,15.40,16.14,,15.40,,,10425,166882.00,9,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500360,INE350D01015,RAPICUT,X,,,,,RAPICUT CARBIDES LTD.,179.10,194.00,179.10,189.40,190.00,179.05,,189.40,,,4716,882447.00,59,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500365,INE731F01037,WELSPLSOL,B,,,,,WELSPUN SPECIALTY SOLUTIONS LI,53.50,55.39,50.50,51.68,51.68,53.03,,51.64,,,351467,18412413.00,1980,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500367,INE642C01025,RUBFILA,B,,,,,RUBFILA INTERNATIONAL LTD.,71.50,73.49,70.51,73.16,73.49,70.04,,71.42,,,88,6325.00,7,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500368,INE619A01035,PATANJALI,A,,,,,Patanjali Foods Limited,425.40,427.60,422.45,425.85,426.90,419.45,,425.55,,,123455,52520796.00,7445,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500370,INE924A01013,SALORAINTL,X,,,,,SALORA INTERNATIONAL LTD.,27.80,30.50,27.80,29.43,29.50,27.58,,29.43,,,798,23127.00,12,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500371,INE538C01017,SAMTELIN,XT,,,,,SAMTEL INDIA LTD.,54.36,54.36,54.36,54.36,54.36,53.30,,54.36,,,1628,88498.00,12,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500378,INE324A01032,JINDALSAW,A,,,,,JINDAL SAW LTD.,229.90,240.00,226.95,238.30,238.30,223.85,,238.49,,,162073,37803359.00,2605,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500380,INE786A01032,JKLAKSHMI,A,,,,,JK LAKSHMI CEMENT LTD.,584.90,594.15,584.90,589.00,589.00,584.90,,589.00,,,234852,138333346.00,501,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500387,INE070A01015,SHREECEM,A,,,,,SHREE CEMENT LTD.,24085.05,24260.00,23840.70,24186.45,24186.45,23698.40,,24175.00,,,27503,656388616.00,449,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500388,INE970C01012,SKPMIL,X,,,,,SHREE KRISHNA PAPER MILLS & IN,129.25,129.25,129.25,129.25,129.25,128.00,,129.25,,,1,129.00,1,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500400,INE245A01021,TATAPOWER,A,,,,,TATA POWER CO.LTD.,396.95,396.95,388.05,393.60,393.60,390.25,,393.55,,,345559,135353409.00,7765,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500402,INE937A01023,SPMLINFRA,B,,,,,SPML INFRA LIMITED,184.05,192.15,184.05,189.90,190.00,183.95,,189.38,,,22635,4280682.00,315,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500403,INE387A01021,SUNDRMFAST,A,,,,,SUNDRAM FASTENERS LTD.,835.90,862.00,835.90,841.80,843.30,835.90,,840.80,,,5222,4432609.00,608,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500404,INE947A01014,SUNFLAG,B,,,,,SUNFLAG IRON & STEEL CO.LTD.,336.05,355.00,336.05,353.40,353.40,335.40,,352.45,,,13968,4869348.00,351,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500405,INE663A01033,SPLPETRO,A,,,,,SUPREME PETROCHEM LTD.,665.80,707.70,665.80,702.80,698.00,665.75,,702.15,,,11058,7642830.00,432,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500407,INE277A01016,SWARAJENG,B,,,,,SWARAJ ENGINES LTD.,3738.20,3738.20,3679.05,3716.85,3720.00,3685.50,,3703.60,,,653,2421727.00,171,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500408,INE670A01012,TATAELXSI,A,,,,,TATA ELXSI LTD.,4059.50,4074.95,4014.85,4064.50,4064.50,4008.80,,4064.90,,,10543,42767675.00,1366,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500410,INE012A01025,ACC,A,,,,,ACC LTD.,1310.00,1343.00,1309.50,1334.50,1334.50,1304.55,,1336.50,,,223395,293882890.00,1386,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500411,INE152A01029,THERMAX,A,,,,,THERMAX LTD.,4585.00,4745.00,4584.95,4727.25,4679.20,4572.20,,4726.40,,,74852,350476076.00,3895,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500412,INE338A01024,TIRUMALCHM,B,,,,,THIRUMALAI CHEMICALS LTD.,165.40,173.00,165.40,171.70,170.85,163.30,,171.74,,,21435,3637255.00,282,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500413,INE332A01027,THOMASCOOK,A,,,,,THOMAS COOK (INDIA) LTD.,110.22,112.09,108.50,109.72,109.72,108.13,,109.78,,,130929,14477721.00,1295,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500414,INE064A01026,TIMEX,B,,,,,TIMEX GROUP INDIA LTD.,462.70,497.00,459.00,493.65,493.65,455.55,,493.75,,,286775,138302974.00,3798,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500420,INE685A01028,TORNTPHARM,A,,,,,TORRENT PHARMACEUTICALS LTD.,4634.75,4664.95,4562.55,4574.95,4577.00,4570.00,,4571.20,,,13748,63518194.00,2951,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500421,INE578C01021,TPINDIA,X,,,,,TPI INDIA LTD.,14.72,14.72,13.65,14.00,14.00,14.06,,14.00,,,26029,366337.00,60,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500422,INE019B01010,TRANSCHEM,XT,,,,,TRANSCHEM LTD.,261.45,288.00,261.45,266.45,262.30,275.20,,266.45,,,7810,2086641.00,105,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500425,INE079A01024,AMBUJACEM,A,,,,,AMBUJA CEMENTS LTD.,414.00,425.00,408.85,423.20,423.20,405.80,,423.10,,,128705,53218991.00,2110,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500426,INE184E01024,UTLINDS,X,,,,,UTL INDUSTRIES LIMITED,1.79,1.93,1.75,1.76,1.76,1.76,,1.76,,,53611,98344.00,89,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500429,INE037A01022,UNIENTER,B,,,,,UNIPHOS ENTERPRISES LTD.,108.00,108.00,102.00,102.55,102.60,102.30,,103.06,,,139,14251.00,11,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500439,INE701A01023,VHL,B,,,,,VARDHMAN HOLDINGS LTD.,3369.35,3369.35,3349.30,3366.30,3366.30,3463.25,,3391.40,,,106,355281.00,7,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500440,INE038A01020,HINDALCO,A,,,,,HINDALCO INDUSTRIES LTD.,1043.00,1050.05,1015.95,1021.40,1021.40,1023.75,,1021.60,,,180474,185140892.00,7630,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500444,INE976A01021,WSTCSTPAPR,B,,,,,West Coast Paper Mills Limited,494.75,499.45,487.15,494.85,499.45,484.20,,494.35,,,246249,121155990.00,175,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500449,INE048A01011,HOCL,T,,,,,HINDUSTAN ORGANIC CHEMICALS LT,37.30,38.49,36.71,38.27,38.00,37.13,,38.27,,,55452,2094529.00,240,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500450,INE844C01027,MPILCORPL,XT,,,,,MPIL CORPORATION LTD.,631.90,631.90,607.60,607.60,607.60,620.00,,607.60,,,106,66678.00,6,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500456,INE818B01023,PASUPTAC,T,,,,,PASUPATI ACRYLON LTD.,67.00,70.00,64.10,66.85,66.85,67.47,,66.24,,,13152,880946.00,91,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500458,INE601A01017,TEAM24,X,,,,,TEAM24 CONSUMER PRODUCTS LIMIT,29.85,29.90,28.42,29.41,29.68,29.19,,29.41,,,1357,39398.00,30,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500459,INE179A01014,PGHH,A,,,,,PROCTER & GAMBLE HYGIENE & HEA,9080.00,9120.35,8939.25,9002.50,9010.00,9028.85,,8994.00,,,11163,100460170.00,414,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500460,INE304A01026,MUKANDLTD,B,,,,,MUKAND LTD.,133.95,135.25,132.00,134.15,134.70,131.85,,134.22,,,6307,841267.00,121,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500463,INE676A01027,BBOX,A,,,,,BLACK BOX LIMITED,1000.00,1028.60,983.60,1018.00,1015.50,989.20,,1018.60,,,24536,24816589.00,1160,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500464,INE139B01016,UCAL,B,,,,,UCAL LIMITED,99.51,101.10,98.00,100.98,101.10,99.50,,100.06,,,279,27785.00,12,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500467,INE544A01019,HARRMALAYA,B,,,,,HARRISONS MALAYALAM LTD.,202.85,211.95,201.25,207.95,211.95,202.45,,211.25,,,578,119550.00,31,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500469,INE171A01029,FEDERALBNK,A,,,,,FEDERAL BANK LTD.,315.00,318.30,311.70,315.20,315.20,310.00,,315.70,,,280878,88629261.00,5545,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500470,INE081A01020,TATASTEEL,A,,,,,TATA STEEL LTD.,199.50,200.55,195.75,197.85,197.85,198.00,,197.86,,,1434680,282803857.00,27653,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500472,INE640A01023,SKFINDIA,A,,,,,SKF INDIA LTD.,1572.55,1608.00,1569.55,1591.50,1595.15,1561.35,,1589.50,,,570,902945.00,113,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500477,INE208A01029,ASHOKLEY,A,,,,,ASHOK LEYLAND LTD.,143.10,153.55,143.00,152.50,152.50,138.70,,152.46,,,5655527,845440910.00,24277,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500480,INE298A01020,CUMMINSIND,A,,,,,CUMMINS INDIA LTD.,5680.25,5680.25,5571.70,5622.70,5614.00,5552.40,,5621.50,,,6545,36704669.00,2391,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500483,INE151A01013,TATACOMM,A,,,,,TATA COMMUNICATIONS LTD.,1978.00,1978.00,1942.85,1965.00,1970.00,1965.55,,1966.50,,,15656,30713706.00,1308,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500488,INE358A01014,ABBOTINDIA,A,,,,,ABBOTT INDIA LTD.,26030.10,26431.55,25975.00,26272.05,26330.30,26073.95,,26280.00,,,528,13831770.00,378,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500490,INE118A01012,BAJAJHLDNG,A,,,,,BAJAJ HOLDINGS & INVESTMENT LT,9883.25,10190.00,9883.25,10160.65,10190.00,9860.70,,10161.00,,,26114,260174756.00,337,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500493,INE465A01025,BHARATFORG,A,,,,,BHARAT FORGE LTD.,1958.20,1982.30,1912.40,1946.00,1946.00,1941.65,,1945.10,,,37339,72554461.00,3592,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500495,INE042A01014,ESCORTS,A,,,,,Escorts Kubota Limited,2761.20,2765.00,2730.00,2761.80,2763.00,2723.25,,2761.40,,,2699,7419268.00,560,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500500,INE253A01025,HINDMOTORS,XT,,,,,HINDUSTAN MOTORS LTD.,16.28,16.90,16.00,16.79,16.79,16.27,,16.79,,,176792,2923088.00,770,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500510,INE018A01030,LT,A,,,,,LARSEN & TOUBRO LTD.,3936.50,4059.55,3922.00,4050.20,4050.20,3859.45,,4049.30,,,158734,633297143.00,13168,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500520,INE101A01026,M&M,A,,,,,MAHINDRA & MAHINDRA LTD.,3024.00,3050.00,2982.80,3043.35,3043.35,3001.20,,3042.90,,,184240,556691747.00,9798,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500530,INE323A01026,BOSCHLTD,A,,,,,BOSCH LTD.,38101.75,39463.00,38101.75,39054.10,39000.00,37545.15,,39060.00,,,3977,155216528.00,1883,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,500540,INE342A01018,PREMIER,T,,,,,PREMIER LTD.,2.80,3.03,2.80,2.98,2.95,2.91,,2.97,,,84,242.00,7,F1,1,,,,,
